ID,Profile,Profile count,Organisations,Organisations count,Projects,Projects count,Coauthors Projects,Coauthors Projects count,Publications,Publications count,Coauthors Publications,Coauthors Publications count
05a541ad-dee5-4a87-a803-32850fe4c25e,"[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[4.44731547e-04 0.00000000e+00 1.03901558e-02 6.89753001e-01
 0.00000000e+00 9.63631491e-03 7.67336187e-03 0.00000000e+00
 0.00000000e+00 4.44731547e-04 6.87033563e-03 5.25561591e-02
 1.71346793e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.82699730e-03 6.29037223e-03 3.34594268e-03 0.00000000e+00
 0.00000000e+00 3.37382553e-02 3.34594268e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.33690503e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.9897996166449332, 54)","[1.76736539e-03 1.10974106e-03 3.78933280e-02 5.99889619e-01
 0.00000000e+00 5.33461042e-02 4.66185364e-02 2.31656470e-02
 2.46609125e-03 1.25759644e-02 4.55437878e-02 1.23979809e-01
 1.13244921e-02 0.00000000e+00 8.66761959e-03 1.23304562e-04
 3.76978011e-03 2.38306790e-02 6.16522811e-04 2.46609125e-04
 1.23304562e-04 1.23304562e-04 6.16522811e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.20186718e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(1, 100)","[0.         0.         0.06548723 0.74690873 0.00411407 0.
 0.         0.         0.         0.00539972 0.         0.01697055
 0.02503707 0.         0.10699025 0.         0.01851333 0.
 0.         0.         0.         0.         0.01057905 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.8856687395604722, 144)","[1.71958935e-03 1.77332651e-03 1.13417636e-01 5.99051233e-01
 1.32999489e-03 7.65882668e-02 2.41720660e-02 4.16759116e-02
 2.27999123e-03 2.55753918e-03 4.87187253e-02 2.92160228e-02
 1.63680758e-02 2.25696102e-03 9.92050478e-03 9.67269008e-04
 1.95756823e-03 3.19361339e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.07275699e-02 1.32999489e-03 0.00000000e+00
 2.17635527e-03 0.00000000e+00 2.41817252e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.27999123e-03
 0.00000000e+00 6.07997662e-03]","(0.5326891989226342, 513.5)"
2660291d-dbbd-440e-9e87-d121cca8617e,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0.0, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)","[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.         0.         0.         0.         0.07142857 0.
 0.         0.         0.78571429 0.         0.07142857 0.
 0.         0.         0.         0.         0.07142857 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.6666666666666667, 3)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)"
352cf218-7673-40be-8adf-91d7fae84771,"[0.         0.         0.         0.         0.14285714 0.
 0.         0.         0.57142857 0.         0.14285714 0.
 0.         0.         0.         0.         0.14285714 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.         0.         0.04761905 0.
 0.         0.         0.85714286 0.         0.04761905 0.
 0.         0.         0.         0.         0.04761905 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 3)","[0.02057388 0.00525291 0.         0.         0.         0.00218871
 0.00525291 0.00218871 0.78387037 0.00143261 0.08464426 0.
 0.03414389 0.00143261 0.         0.00143261 0.00437742 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05320912 0.         0.        ]","(1, 43)","[3.19267811e-02 3.35765957e-02 0.00000000e+00 5.11010683e-04
 9.19705165e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.20453867e-01 7.96629155e-03 3.70756501e-02 8.17617093e-03
 3.86451829e-02 0.00000000e+00 0.00000000e+00 9.19819230e-04
 8.37395944e-03 0.00000000e+00 0.00000000e+00 8.43167627e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.43167627e-04 0.00000000e+00 0.00000000e+00 1.01491284e-01
 0.00000000e+00 0.00000000e+00]","(0.9382467777296178, 95)","[0.01217704 0.01963548 0.16428859 0.00730622 0.00243541 0.
 0.         0.         0.02412346 0.         0.01745376 0.
 0.         0.         0.00446492 0.         0.66597084 0.
 0.         0.03308096 0.         0.         0.         0.
 0.00405901 0.         0.         0.0389158  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00608852 0.         0.        ]","(0.36865446743425256, 404)","[9.35196417e-03 1.65673251e-02 1.21133562e-03 7.71298664e-04
 8.29609749e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.30010380e-01 5.12226828e-03 2.62407671e-02 4.14645522e-03
 9.81014014e-03 7.38160160e-04 0.00000000e+00 2.20703103e-03
 1.33531877e-02 7.83943619e-04 2.90790366e-04 0.00000000e+00
 3.80264325e-04 0.00000000e+00 7.83943619e-04 0.00000000e+00
 4.47369794e-04 0.00000000e+00 0.00000000e+00 6.16441566e-04
 0.00000000e+00 1.80114306e-03 1.23288313e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.15400271e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.67310040e-02
 0.00000000e+00 0.00000000e+00]","(0.4153172243726562, 1677.0)"
60772b54-f741-41e0-b516-e645c3778fcc,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.23076923 0.         0.         0.61538462 0.15384615 0.        ]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.23076923 0.         0.         0.61538462 0.15384615 0.        ]","(1, 1)","[0.         0.         0.         0.         0.         0.00115113
 0.00230225 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.05766097 0.
 0.01483907 0.04520788 0.         0.         0.         0.
 0.70461103 0.03235881 0.01222722 0.10362908 0.02601257 0.        ]","(0.9567474790817421, 21)","[0.         0.         0.         0.         0.         0.
 0.01077441 0.         0.04309764 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01077441 0.         0.         0.         0.         0.
 0.04071484 0.12929293 0.         0.         0.03142536 0.07512159
 0.17500676 0.06769116 0.07666408 0.26674636 0.07269046 0.        ]","(0.9483678320867397, 33)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.02318201 0.
 0.         0.         0.         0.         0.03477301 0.
 0.04715974 0.02704567 0.1221195  0.04250034 0.         0.
 0.53817672 0.03129571 0.11462214 0.00193183 0.01719332 0.        ]","(0.40144812804924745, 236)","[2.69061484e-04 7.46528974e-04 1.13534615e-03 1.48348706e-04
 5.12747532e-04 1.79455789e-03 1.51204977e-02 0.00000000e+00
 5.76749762e-02 5.59896730e-05 0.00000000e+00 6.22107478e-04
 4.43251578e-04 4.95293261e-04 2.09961274e-04 5.89364979e-05
 2.47124010e-04 8.36332923e-04 6.06554791e-04 5.59896730e-05
 2.04705833e-04 3.87620813e-04 6.49700679e-04 1.16645152e-05
 1.50719380e-02 6.99870913e-05 0.00000000e+00 9.93816696e-04
 1.08760525e-02 5.26359056e-03 5.20160784e-02 8.42955633e-03
 1.90986996e-02 2.16100492e-03 8.24767876e-02 2.77037791e-02
 2.37591152e-01 1.99388335e-01 1.51427626e-02 1.72030424e-01
 6.90254738e-02 3.73264487e-04]","(0.3202625724938607, 402.83333333333337)"
784fc58b-f661-4827-857c-5a03ede35aa2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.92857143 0.
 0.         0.         0.         0.         0.         0.
 0.07142857 0.         0.         0.         0.         0.        ]","(1, 2)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.97132959 0.
 0.00286704 0.         0.02580337 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.9819354838709677, 15)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.71610942 0.
 0.07659574 0.11914894 0.         0.         0.         0.
 0.0881459  0.         0.         0.         0.         0.        ]","(0.7003745318352059, 9)","[0.15948125 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.00817853 0.         0.         0.         0.
 0.         0.         0.         0.         0.60684659 0.
 0.18051174 0.         0.0327141  0.01226779 0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.4099530606379922, 67)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.75262272 0.
 0.1033367  0.00569872 0.         0.         0.         0.
 0.03101606 0.         0.1073258  0.         0.         0.        ]","(0.3233134143208222, 172.0)"
4f788022-78dd-41e2-b629-f7edc41cbc26,"[0.         0.         0.         0.08333333 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.08333333 0.         0.83333333 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.         0.13333333 0.         0.06666667
 0.13333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.06666667 0.6        0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.00230784 0.08878917 0.         0.03409987
 0.06976427 0.         0.         0.00846208 0.         0.02273141
 0.         0.01469244 0.         0.00846208 0.         0.0195505
 0.00818714 0.11903824 0.00231554 0.55693311 0.0077036  0.
 0.02324765 0.00525298 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00846208 0.         0.        ]","(1, 88)","[0.         0.00298474 0.         0.12107364 0.00226116 0.12802292
 0.1154198  0.00703316 0.00090447 0.         0.         0.00141837
 0.00339175 0.02129496 0.01142787 0.00149237 0.00618238 0.11056842
 0.05118244 0.0037923  0.01368156 0.23758003 0.11085097 0.00656113
 0.00897597 0.02304661 0.00826881 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00258419 0.         0.        ]","(1, 131)","[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.40980294e-01
 3.10815611e-03 3.69236376e-03 1.34718643e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.73840407e-04 5.75692528e-01 0.00000000e+00
 8.53721963e-03 0.00000000e+00 7.40431365e-04 4.84942263e-04
 5.04128955e-02 8.69249732e-02 8.64778191e-02 0.00000000e+00
 1.38002833e-02 1.27482965e-03 0.00000000e+00 1.42275596e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.8278482267904013, 572)","[6.37004761e-03 8.93758709e-04 1.56486259e-03 5.13919898e-02
 3.48400260e-03 1.83336249e-01 6.61713480e-02 1.22163960e-02
 0.00000000e+00 6.05452786e-04 4.54089590e-05 8.49227198e-04
 2.23061553e-05 9.36870661e-03 5.16010897e-04 2.27122417e-04
 6.84104523e-03 8.56487925e-02 7.43743549e-02 8.32783240e-03
 1.56557705e-02 3.10062903e-01 8.49784802e-02 2.68850382e-02
 9.26995118e-03 1.62053939e-02 3.26346821e-03 1.98575092e-03
 7.67885164e-04 1.27076519e-02 2.37294022e-03 0.00000000e+00
 2.23012403e-03 5.05997578e-04 2.73381954e-04 2.02399031e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.21090557e-04
 0.00000000e+00 2.56858758e-04]","(0.450656760144009, 3227.983333333333)"
fddd208f-e0ab-4121-8ac6-42e59c69ed55,"[0.   0.   0.   0.75 0.   0.   0.   0.   0.   0.   0.25 0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]","(1, 1)","[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.00376845 0.         0.04332711 0.59679856 0.         0.00592185
 0.03108974 0.         0.         0.02072649 0.         0.00259081
 0.27835781 0.         0.         0.         0.00124558 0.00296093
 0.00296093 0.         0.         0.         0.00296093 0.
 0.         0.         0.         0.         0.0047     0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00259081 0.         0.        ]","(1, 35)","[1.56089546e-02 0.00000000e+00 6.15153300e-02 6.73431225e-01
 0.00000000e+00 4.67245401e-02 3.35151473e-02 2.33620444e-02
 8.31792976e-04 7.67263005e-03 0.00000000e+00 6.45781557e-02
 1.47104128e-02 0.00000000e+00 1.17548521e-03 7.39371534e-03
 1.91031819e-03 1.20011960e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.12358067e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.84235543e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.15526802e-03 0.00000000e+00 4.62107209e-04
 4.34380776e-03 0.00000000e+00 0.00000000e+00 1.03578030e-02
 2.17190388e-03 0.00000000e+00]","(1, 80)","[0.         0.         0.06633696 0.80542769 0.00672319 0.
 0.         0.         0.         0.         0.         0.002292
 0.01493073 0.         0.06663518 0.         0.00785828 0.
 0.         0.         0.         0.01375199 0.01604398 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.9302027722233595, 179)","[7.63441713e-03 1.64663899e-03 1.63054157e-01 5.94367895e-01
 0.00000000e+00 7.25223933e-02 6.70014763e-03 4.69109951e-02
 0.00000000e+00 3.06629160e-03 0.00000000e+00 3.47948701e-02
 2.34822394e-02 1.87118067e-03 9.83535626e-03 1.08112661e-03
 1.67990442e-03 2.51036620e-03 9.14799438e-04 3.65919775e-04
 1.82959888e-04 5.30028260e-03 2.14977868e-03 0.00000000e+00
 3.36812520e-03 0.00000000e+00 3.74236134e-04 0.00000000e+00
 9.77528542e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.44331156e-03 0.00000000e+00 1.77732462e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.89996806e-04]","(0.42095788598905315, 708.5)"
c6ccba75-72a1-4696-a38c-b9bcbd42cbfd,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.23076923 0.         0.         0.61538462 0.15384615 0.        ]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.23076923 0.         0.         0.61538462 0.15384615 0.        ]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)"
fa38018f-b7fe-457f-b039-ef79636868f1,"[0.         0.         0.         0.75       0.         0.16666667
 0.         0.08333333 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.   0.   0.   0.47 0.   0.   0.45 0.   0.   0.   0.   0.   0.08 0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]","(1, 3)","[0.         0.         0.         0.76785714 0.         0.
 0.         0.         0.         0.         0.23214286 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 4)","[0.         0.         0.08419646 0.71533578 0.01559194 0.
 0.         0.         0.         0.         0.         0.
 0.05613097 0.         0.08196904 0.         0.         0.
 0.         0.         0.         0.         0.04677581 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1.0, 32)","[0.         0.         0.04171181 0.72967076 0.         0.01811725
 0.00337065 0.01253461 0.         0.         0.17668834 0.
 0.01274528 0.         0.         0.         0.         0.
 0.         0.         0.         0.00516131 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.3373493975903614, 83.0)"
0ba45b57-44c9-4c02-b126-6f240d9166e9,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 2)","[0.         0.00831601 0.         0.         0.         0.
 0.00831601 0.         0.86064386 0.002268   0.0992881  0.
 0.01663202 0.002268   0.         0.002268   0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.9303675048355899, 26)","[0.0099818  0.01434884 0.         0.00103977 0.05972418 0.
 0.         0.         0.70282966 0.01069479 0.09316629 0.01663634
 0.         0.         0.         0.00187159 0.06397239 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02573434 0.         0.        ]","(0.8484912562305315, 54)","[0.         0.         0.16309209 0.02095456 0.         0.
 0.00605915 0.         0.         0.         0.00336619 0.
 0.         0.         0.         0.         0.65403943 0.
 0.         0.08836259 0.         0.         0.         0.
 0.00673239 0.         0.         0.0573936  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.3553366960209082, 245)","[5.11712611e-03 1.04317777e-02 1.53388868e-03 3.15781099e-04
 6.67806448e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.02475255e-01 2.72691321e-03 7.55626195e-02 0.00000000e+00
 0.00000000e+00 7.89452748e-04 0.00000000e+00 2.72691321e-03
 6.95075580e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.57890550e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.89452748e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.09058783e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.80106879e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.86140321e-02
 0.00000000e+00 0.00000000e+00]","(0.4061344623475263, 936.5)"
90b3592e-fa1d-4db8-bfc3-8062cce35f3e,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0.0, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1.0, 3)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.92857143 0.
 0.         0.         0.         0.         0.         0.
 0.07142857 0.         0.         0.         0.         0.        ]","(0.25, 8.0)"
