ID,Profile,Profile count,Organisations,Organisations count,Projects,Projects count,Coauthors Projects,Coauthors Projects count,Publications,Publications count,Coauthors Publications,Coauthors Publications count
05a541ad-dee5-4a87-a803-32850fe4c25e,"[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.00134771 0.         0.01725067 0.66616502 0.         0.01151679
 0.00882137 0.         0.         0.00134771 0.00943396 0.03417191
 0.18965531 0.         0.         0.         0.00471698 0.0071061
 0.00441068 0.         0.         0.01841869 0.00441068 0.
 0.         0.         0.         0.         0.02122642 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.9814814814814815, 54)","[1.02777778e-02 2.50000000e-03 5.45412267e-02 5.58590145e-01
 0.00000000e+00 4.03968254e-02 4.35014006e-02 1.74358974e-02
 5.00000000e-03 2.25000000e-02 3.75000000e-02 1.36112108e-01
 2.04646465e-02 0.00000000e+00 1.69444444e-02 2.77777778e-04
 4.58333333e-03 1.97712418e-02 1.38888889e-03 5.55555556e-04
 2.77777778e-04 2.77777778e-04 1.38888889e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.71428571e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(1, 100)","[0.         0.         0.06434599 0.75632911 0.00421941 0.
 0.         0.         0.         0.00632911 0.         0.01265823
 0.02320675 0.         0.10759494 0.         0.01265823 0.
 0.         0.         0.         0.         0.01265823 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.5833333333333339, 144)","[3.31674959e-03 2.48756219e-03 1.29144295e-01 5.72559863e-01
 1.86567164e-03 7.12953092e-02 2.33172373e-02 3.96654548e-02
 2.98507463e-03 3.60696517e-03 4.60368611e-02 3.36680568e-02
 1.98383085e-02 3.16598824e-03 1.32646427e-02 1.86567164e-03
 2.65716870e-03 3.29236172e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.11940299e-02 9.32835821e-04 0.00000000e+00
 3.05291723e-03 0.00000000e+00 3.39213026e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.98507463e-03
 0.00000000e+00 7.46268657e-03]","(0.5219084712755598, 513.5)"
2660291d-dbbd-440e-9e87-d121cca8617e,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0.0, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)","[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.         0.         0.         0.         0.07142857 0.
 0.         0.         0.78571429 0.         0.07142857 0.
 0.         0.         0.         0.         0.07142857 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.6666666666666667, 3)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)"
352cf218-7673-40be-8adf-91d7fae84771,"[0.         0.         0.         0.         0.14285714 0.
 0.         0.         0.57142857 0.         0.14285714 0.
 0.         0.         0.         0.         0.14285714 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.         0.         0.04761905 0.
 0.         0.         0.85714286 0.         0.04761905 0.
 0.         0.         0.         0.         0.04761905 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 3)","[0.02325581 0.00775194 0.         0.         0.         0.00258398
 0.00775194 0.00258398 0.75584751 0.00211416 0.07907983 0.
 0.04651163 0.00211416 0.         0.00211416 0.00516796 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.06312292 0.         0.        ]","(1, 43)","[0.04054601 0.04883721 0.         0.00129199 0.00719823 0.
 0.         0.         0.65092686 0.0166113  0.05703212 0.02067183
 0.04263566 0.         0.         0.00232558 0.01192322 0.
 0.         0.00116279 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.00116279 0.         0.         0.09767442 0.         0.        ]","(0.9052631578947368, 95)","[0.00900901 0.02252252 0.15495495 0.00900901 0.003003   0.
 0.         0.         0.03453453 0.         0.01981982 0.
 0.         0.         0.00600601 0.         0.65510511 0.
 0.         0.03468468 0.         0.         0.         0.
 0.00600601 0.         0.         0.03633634 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00900901 0.         0.        ]","(0.2747524752475242, 404)","[1.15153324e-02 2.29026448e-02 1.98123045e-03 7.11210930e-04
 6.46506778e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.16710882e-01 6.67361835e-03 3.06482447e-02 3.40632603e-03
 8.31674408e-03 8.53453116e-04 0.00000000e+00 3.19777546e-03
 2.08550574e-02 1.21398386e-03 2.91970803e-04 0.00000000e+00
 4.04267266e-04 0.00000000e+00 1.21398386e-03 0.00000000e+00
 5.61482313e-04 0.00000000e+00 0.00000000e+00 1.15251633e-03
 0.00000000e+00 2.04464934e-03 2.30503265e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.62206002e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.84868497e-02
 0.00000000e+00 0.00000000e+00]","(0.4084675014907573, 1677.0)"
60772b54-f741-41e0-b516-e645c3778fcc,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.23076923 0.         0.         0.61538462 0.15384615 0.        ]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.23076923 0.         0.         0.61538462 0.15384615 0.        ]","(1, 1)","[0.         0.         0.         0.         0.         0.00208333
 0.00416667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.05208333 0.
 0.02458333 0.05       0.         0.         0.         0.
 0.61664298 0.05673913 0.01467391 0.1419175  0.03710981 0.        ]","(0.9523809523809523, 21)","[0.         0.         0.         0.         0.         0.
 0.0062724  0.         0.02508961 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.0062724  0.         0.         0.         0.         0.
 0.04256272 0.06451613 0.         0.         0.01612903 0.03763441
 0.32686646 0.15434588 0.0546595  0.20002757 0.06562389 0.        ]","(0.9393939393939394, 33)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01333333 0.
 0.         0.         0.         0.         0.02       0.
 0.09777778 0.02666667 0.14666667 0.02444444 0.         0.
 0.538      0.02022222 0.08444444 0.00333333 0.02511111 0.        ]","(0.3177966101694929, 236)","[3.97153352e-03 1.10192837e-02 1.67584940e-02 2.18972946e-03
 7.56850805e-03 2.64889151e-02 1.87255328e-02 0.00000000e+00
 3.34686579e-02 8.26446281e-04 0.00000000e+00 9.18273646e-03
 6.54269972e-03 7.31087095e-03 3.09917355e-03 8.69943454e-04
 3.64772123e-03 1.23448521e-02 8.95316804e-03 8.26446281e-04
 3.02159961e-03 5.72155118e-03 9.59003118e-03 1.72176309e-04
 1.80087589e-02 1.03305785e-03 0.00000000e+00 1.46694215e-02
 5.10339209e-02 2.10236335e-02 9.13580282e-02 1.92837466e-02
 1.60280491e-02 5.60190860e-03 4.25995492e-02 1.38158444e-02
 1.87589178e-01 1.38521579e-01 1.90541781e-02 1.24969980e-01
 4.28586565e-02 2.50438267e-04]","(0.3003723624327679, 402.83333333333337)"
784fc58b-f661-4827-857c-5a03ede35aa2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.92857143 0.
 0.         0.         0.         0.         0.         0.
 0.07142857 0.         0.         0.         0.         0.        ]","(1, 2)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.93506494 0.
 0.00649351 0.         0.05844156 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.9333333333333333, 15)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.55059524 0.
 0.25       0.14583333 0.         0.         0.         0.
 0.05357143 0.         0.         0.         0.         0.        ]","(0.8888888888888888, 9)","[0.18181818 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01515152 0.         0.         0.         0.
 0.         0.         0.         0.         0.54924242 0.
 0.18181818 0.         0.06060606 0.01136364 0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.3283582089552237, 67)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.8668254  0.
 0.04666667 0.01666667 0.         0.         0.         0.
 0.03095238 0.         0.03888889 0.         0.         0.        ]","(0.3488372093023255, 172.0)"
4f788022-78dd-41e2-b629-f7edc41cbc26,"[0.         0.         0.         0.08333333 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.08333333 0.         0.83333333 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.         0.13333333 0.         0.06666667
 0.13333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.06666667 0.6        0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.01136364 0.08294688 0.         0.05436959
 0.05296266 0.         0.         0.00378788 0.         0.01822056
 0.         0.01121298 0.         0.00378788 0.         0.02184118
 0.00909767 0.09337121 0.00158435 0.58292739 0.00763663 0.
 0.02135052 0.01217532 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01136364 0.         0.        ]","(1, 88)","[0.         0.00407125 0.         0.11493862 0.00381679 0.13614443
 0.11394039 0.00839695 0.00152672 0.         0.         0.00138793
 0.0028626  0.01852059 0.00962873 0.00203562 0.00565617 0.10503864
 0.0549812  0.00734278 0.01121271 0.25795682 0.09590643 0.00933678
 0.00664603 0.02145886 0.00501195 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00218103 0.         0.        ]","(1, 131)","[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.14554716e-01
 2.80448718e-03 6.00961538e-03 1.67467949e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.00480769e-04 5.80769231e-01 0.00000000e+00
 1.20192308e-02 0.00000000e+00 1.10176282e-03 1.14000583e-03
 5.77032343e-02 9.17467949e-02 8.30523643e-02 0.00000000e+00
 1.40224359e-02 1.20192308e-03 0.00000000e+00 1.68269231e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.7272727272727273, 572)","[1.19765106e-02 1.08174934e-03 1.92575158e-03 5.56895215e-02
 5.38942976e-03 1.91514925e-01 6.97479966e-02 1.20089036e-02
 0.00000000e+00 9.93443274e-04 6.95410292e-05 1.27151232e-03
 3.66005417e-05 8.79383372e-03 4.74143381e-04 2.31803431e-04
 6.65358476e-03 8.58838041e-02 7.89847369e-02 1.61321253e-02
 1.61026485e-02 2.64178204e-01 8.70409648e-02 2.29252834e-02
 1.13138290e-02 1.60631362e-02 3.29512089e-03 2.68761564e-03
 1.78056851e-03 1.25173853e-02 5.17569336e-03 0.00000000e+00
 5.05067291e-03 1.14694406e-03 6.08484006e-04 4.58777623e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.93443274e-05
 0.00000000e+00 6.95410292e-04]","(0.44547937566798673, 3227.983333333333)"
fddd208f-e0ab-4121-8ac6-42e59c69ed55,"[0.   0.   0.   0.75 0.   0.   0.   0.   0.   0.   0.25 0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]","(1, 1)","[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.0025974  0.         0.05172542 0.55392703 0.         0.00816327
 0.02857143 0.         0.         0.02857143 0.         0.00714286
 0.26419913 0.         0.         0.         0.00357143 0.00408163
 0.00408163 0.         0.         0.         0.00408163 0.
 0.         0.         0.         0.         0.03214286 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00714286 0.         0.        ]","(1, 35)","[0.02361111 0.         0.06454798 0.59611914 0.         0.0408631
 0.04268908 0.01588065 0.0025     0.01830357 0.         0.08401902
 0.02013889 0.         0.00234375 0.00625    0.00513393 0.00974265
 0.         0.         0.         0.01785714 0.         0.
 0.         0.         0.         0.         0.01478175 0.
 0.         0.         0.         0.00347222 0.         0.00138889
 0.00833333 0.         0.         0.01785714 0.00416667 0.        ]","(1, 80)","[0.         0.         0.0610119  0.8110119  0.00595238 0.
 0.         0.         0.         0.         0.         0.00297619
 0.01339286 0.         0.07440476 0.         0.00892857 0.
 0.         0.         0.         0.00892857 0.01339286 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.6424581005586595, 179)","[9.29086083e-03 1.70648464e-03 1.80394600e-01 5.64281169e-01
 0.00000000e+00 6.89478137e-02 9.08786723e-03 4.53290452e-02
 0.00000000e+00 3.81713670e-03 0.00000000e+00 4.01135426e-02
 2.38244217e-02 3.10269935e-03 1.40440239e-02 1.89609405e-03
 2.86137829e-03 2.75491311e-03 9.48047023e-04 3.79218809e-04
 1.89609405e-04 5.10997345e-03 1.80128934e-03 0.00000000e+00
 5.58485883e-03 0.00000000e+00 6.20539870e-04 0.00000000e+00
 8.34281380e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.79218809e-03 0.00000000e+00 1.51687524e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.62536099e-04]","(0.4135497529992943, 708.5)"
c6ccba75-72a1-4696-a38c-b9bcbd42cbfd,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.23076923 0.         0.         0.61538462 0.15384615 0.        ]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.23076923 0.         0.         0.61538462 0.15384615 0.        ]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)"
fa38018f-b7fe-457f-b039-ef79636868f1,"[0.         0.         0.         0.75       0.         0.16666667
 0.         0.08333333 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.         0.         0.         0.4        0.         0.
 0.33333333 0.         0.         0.         0.         0.
 0.26666667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 3)","[0.     0.     0.     0.8125 0.     0.     0.     0.     0.     0.
 0.1875 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.    ]","(1, 4)","[0.         0.         0.10185185 0.72222222 0.01851852 0.
 0.         0.         0.         0.         0.         0.
 0.05555556 0.         0.07407407 0.         0.         0.
 0.         0.         0.         0.         0.02777778 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.59375, 32)","[0.         0.         0.05357143 0.71934524 0.         0.02261905
 0.0047619  0.01577381 0.         0.         0.16071429 0.
 0.01636905 0.         0.         0.         0.         0.
 0.         0.         0.         0.00684524 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.3373493975903614, 83.0)"
0ba45b57-44c9-4c02-b126-6f240d9166e9,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 2)","[0.         0.01333333 0.         0.         0.         0.
 0.01333333 0.         0.80354978 0.00363636 0.11887446 0.
 0.04       0.00363636 0.         0.00363636 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.9615384615384616, 26)","[0.02424242 0.03484848 0.         0.00252525 0.05194805 0.
 0.         0.         0.60714286 0.02597403 0.12012987 0.04040404
 0.         0.         0.         0.00454545 0.06226551 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02597403 0.         0.        ]","(0.8148148148148149, 54)","[0.         0.         0.15769231 0.02307692 0.         0.
 0.00769231 0.         0.         0.         0.00512821 0.
 0.         0.         0.         0.         0.67564103 0.
 0.         0.07307692 0.         0.         0.         0.
 0.01025641 0.         0.         0.0474359  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.26530612244897744, 245)","[7.10698592e-03 1.60075330e-02 2.42130751e-03 4.34593655e-04
 6.90072639e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.89579410e-01 4.30454668e-03 7.65402206e-02 0.00000000e+00
 0.00000000e+00 1.08648414e-03 0.00000000e+00 4.30454668e-03
 7.33118106e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.17296827e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.08648414e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.72630257e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.13873195e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.25513407e-02
 0.00000000e+00 0.00000000e+00]","(0.3780032034169779, 936.5)"
90b3592e-fa1d-4db8-bfc3-8062cce35f3e,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0.0, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0.6666666666666667, 3)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.92857143 0.
 0.         0.         0.         0.         0.         0.
 0.07142857 0.         0.         0.         0.         0.        ]","(0.25, 8.0)"
