ID,Name,WoS disciplines,Disciplines,Persons,when_added
67bbf38b-a695-46df-8ea8-5f18441bb13e,LCMV beamforming with subspace projection for multi-speaker speech enhancement,['000388373400019'],[],"['38b5b91e-e964-4701-86d3-a82b7e8b3639', '29db9c55-d2ab-4f3b-bbb6-78dca4944aa5', '6aaad620-7679-46e2-bbac-6ef7100b9a5f']",1
f239f948-434a-4859-ad42-0910615ba6a0,Longitudinal in vivo micro-computed tomography of mouse lungs: no evidence for radiotoxicity,['000358945600007'],"['0306', '0306']","['5164d8bb-dc48-4cdb-b87b-d2c36688abe8', 'fee6f10b-ee92-4d12-9adb-8b6728c5a894', '29651f7d-bcba-454b-8da5-54c760a060e9', '40af0d22-8cf3-4158-8ff0-5747d83af4bd', '612c9726-74df-4d2f-b76b-0ab2510a9ee4', '816a77e9-ae98-49f9-abe0-910a4a7cead6', '1724c067-c147-4e85-93b1-1cd2cd09d0ad', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', 'ca8bddd5-3862-4d4d-9f83-63e0028e704f']",1
0b055485-b6d9-4c80-ba7f-e91a1c0706df,From analytical to functional proteomics,[],[],['a461c930-f4a1-4a49-b439-de5dfdbbe667'],1
1720a2b4-45d2-47e1-b2de-c36e615f8e30,Cartilage-on-cartilage contact: effect of compressive loading on tissue deformations and structural integrity of bovine articular cartilage,['000451049900018'],['0306'],"['4fbf6a43-fe16-47a0-a0d0-02fd74273275', '92fc5c63-363c-4a74-a64a-1ea451dae7b9', '4a804a16-309c-4fe6-a68d-375a6b704d63', '5bc78334-6695-49aa-887b-06447935178b', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '83d887bf-c720-4eeb-baf4-a05267468ff3', '0b8b021b-afcb-4f69-a2a9-e88bd6c11ae3', '68b0fd57-571a-4304-ab5d-dd6f791c6d9c', '4c344f79-d211-4382-b7ad-2310d64f6ac8']",1
651a98af-d4ec-4ac4-93d9-f667fdb3b186,ERROR,ERROR,ERROR,ERROR,1
32c8fa23-b412-4a2d-92f8-d556f74363fd,ERROR,ERROR,ERROR,ERROR,1
34a17036-4710-4d98-98df-06c031f2b218,Practical approaches for mining frequent patterns in molecular datasets,['000376751000001'],[],"['1c3b5156-ac40-439a-9cc3-7c5c6b6ed545', 'e6947882-a61b-41e9-9785-a5ad058393e4', 'c036a11c-2836-4566-b8c0-6e0855526318', '5f7eff71-4318-4514-8003-b780e4db702e', 'a461c930-f4a1-4a49-b439-de5dfdbbe667', 'f16d80d9-e1e8-4c97-a4ac-8db9bb17017a', '52f756ed-c7d0-495c-a2b0-52b9d8b8ddb3']",1
3b80e003-e610-4258-b640-141d7d82bbcf,"Reduced TCA cycle rates at high hydrostatic pressure hinder hydrocarbon degradation and obligate oil degraders in natural, deep-sea microbial communities",['000461719600012'],"['0306', '0107']","['986937dd-dc8e-4d88-80c0-ba2e6898aff0', '47a4d840-95af-4ad8-8509-7db9a0d49ee6', '08ea8527-bb93-480b-ab4b-b87e3d38239f', '4b6e5c5b-6c91-4886-b901-975ceba8b950', '2a05e74f-e809-445e-bee0-d3eab8bf6aea', '091445fd-1f45-4e86-b511-a1096ae58b0e', '17855738-c9be-4ce9-be20-df259a782806', '76461834-3912-4c96-be37-91c6809b4a10', '64db39d6-b2c2-4374-ade5-c032987c1e50', 'b3372dd4-fd18-4085-a934-5a8a6413693d', '6505458a-ab1a-465d-9440-24fa4e155ec0', '9e0bf640-5d16-47fc-bcd6-4fa64a76b8f1', 'b580d6c0-4d1d-48c4-80bb-117b8da7ff8f', '5c55b75d-8622-487d-8e9f-4974572cba8f', 'f386a2d7-a29c-4d87-9ae5-80df013375b2']",1
a427ed57-a9fd-4992-984f-40e5c9b864b2,ERROR,ERROR,ERROR,ERROR,1
book-component:5920b210-3fe6-4698-a6ae-c2103e81b393,ERROR,ERROR,ERROR,ERROR,1
fdce2856-ae6f-4636-94a3-9eb724da2031,X-Ray Fluorescence as an analytical tool for studying the copper matrices in the collection of the Museum Plantin-Moretus,[],[],"['b4b9e188-eb02-4457-bf41-157cce864fee', '77c594b3-01aa-4db6-bfc5-8902846b5fc2', 'b66cbcd6-4c18-44e6-8d15-c19350644585', '214d00b9-f14f-4854-a48b-183d43ff4216']",1
1bb6b18f-3ab3-4969-a983-c6f5b6a535bd,On the convexity of bit depth allocation for linear MMSE estimation in wireless sensor networks,['000526664500002'],[],"['44347f50-b457-4975-bb66-e486b1ae3707', 'b9aa38b0-05eb-46a1-899c-f797784e592b', '2a86037c-279b-4632-acf1-fcf1561c1b59', '29db9c55-d2ab-4f3b-bbb6-78dca4944aa5']",1
de517e9a-48b6-4cae-8ad6-27832c06d0b5,Canonical polyadic decomposition for tissue type differentiation using multi-parametric MRI in high-grade gliomas,['000391891900107'],[],"['8a13015f-34ce-49e7-873f-e7eb0958a292', '73b390de-544e-494c-a9bf-284e41077c00', 'f1cbcb55-7b89-4ab9-ba8d-05a6b20dc51e', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '116c1eab-b27b-415d-884c-7c97c4c7af19', '7e030a55-9c17-4966-8d80-f3e152366f6e']",1
9db9702d-4d40-43b0-80b1-6327171aca5f,ERROR,ERROR,ERROR,ERROR,1
88662c15-d75a-4af4-818c-197d4a7654bb,Mining association rules in graphs based on frequent cohesive itemsets,['000361909900050'],[],"['1d3edeb4-5e72-4bc7-9b9c-50131d5c09ac', '1f0c8638-7040-4bd4-b672-09afe89ba024', 'f16d80d9-e1e8-4c97-a4ac-8db9bb17017a', '1c3b5156-ac40-439a-9cc3-7c5c6b6ed545', 'a461c930-f4a1-4a49-b439-de5dfdbbe667', '5f7eff71-4318-4514-8003-b780e4db702e']",1
aa8586f1-c3de-4735-a083-8ddc6d36f029,Empowering gamma delta T cells with antitumor immunity by dendritic cell-based immunotherapy,['000360239300013'],"['0306', '0306']","['6aa690db-db56-48da-beec-a3756e736ed8', 'e9cc6001-5991-4a6b-8874-9bc89edeb331', '7fc15c68-e753-4192-99c3-4f4504c945f3', '88929f47-689b-464e-9e97-4fff36a32482']",1
451de7e7-7528-4911-b9b7-0dc399a84cd9,ERROR,ERROR,ERROR,ERROR,1
8f511794-a3cf-4d3b-91d3-fe1a5787fc75,ERROR,ERROR,ERROR,ERROR,1
247867f3-5f68-4911-b029-bf32ef1b9922,ERROR,ERROR,ERROR,ERROR,1
87cebcad-d5bd-4d4b-9ac7-880d6827b01d,ERROR,ERROR,ERROR,ERROR,1
e4ab8f20-1f44-42e3-af18-4f92d35d3bb3,Variable importance of macrofaunal functional biodiversity for biogeochemical cycling in temperate coastal sediments,['000336397600012'],['0107'],"['47a4d840-95af-4ad8-8509-7db9a0d49ee6', '94b9f222-02ad-4a63-a54f-5677085fb2fa', '501fe483-06a9-4d77-8a20-1b54fae5c60d', 'ebc0f987-93f8-48a8-a3bf-312b639f938f', '0aab3cf2-0870-457d-b10f-567753e8ba22', '22fafe9c-9dc3-41b3-a6e2-492306a4ddcd', 'd75cb2fa-2fb1-4e52-9a8a-9f6d9fdca52a']",1
e684d6fc-0a8b-4263-add0-12045f6c9c9c,ERROR,ERROR,ERROR,ERROR,1
a9513c73-eafb-4fa4-aa47-bea284f0f42f,Murine Pancreatic Acinar Cell Carcinoma Growth Kinetics Are Independent of Dietary Vitamin D Deficiency or Supplementation,['000404288700001'],[],"['ac5b3602-9e7f-4dd6-a14f-b6849a5ca1cc', '45ca52c7-065c-4548-96ba-9581ddc24301', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '4a3de79a-76f3-4af5-a069-32fed66c8d89', 'd1d6c310-16c4-4ef5-ac48-d9045b366fdd', 'c3049d19-25bd-46c8-be16-038604e87fe4']",1
cbb59f94-8bed-47a3-9bef-9d5c26864438,Monitoring the impact of the indoor air quality on silver cultural heritage objects using passive and continuous corrosion rate assessments,['000384753800053'],"['0104', '0103']","['b4b9e188-eb02-4457-bf41-157cce864fee', '893af2d3-52fe-4490-b70b-dde7380966f1', '373f7f0e-1194-42ff-a61f-07a4857fec63', '39d19fc6-038c-4618-8b17-da802688bdb6', 'b66cbcd6-4c18-44e6-8d15-c19350644585', '3ae77e65-c58e-40a7-b96d-65aac733c5e5', '5a9693ce-5037-4fdc-b19b-a6abbf23c7bd', 'd0adb587-5d47-4702-b9b3-044ac46111df', 'ae8fbfdf-fa3c-4d12-bf1e-3c53df4777de']",1
506eb0e2-7b5a-47cb-ab2c-23b83f2d9f0b,An assessment of the precision and confidence of aquatic eddy correlation Measurements,['000351230500018'],"['0105', '0105']","['47a4d840-95af-4ad8-8509-7db9a0d49ee6', '5752cf4d-10f9-473d-8c51-d47711fa3cda', '36362dc8-84d9-4f79-beab-9b46accddc6d', '6d143327-749b-466f-8233-bf235202d9fb', 'b76eb593-cdd7-49d1-895d-f46d2f3f0159', '569c0a96-efdf-4274-ad92-77d524ebd1f7', '5378d384-cf2a-448e-b9db-28a51a698b69', '9d9690a5-22a1-4310-b9c1-f2b6bbda3173', '86ae7023-3ae0-48db-b2cb-59b5855e55af', '6ecec6a2-e710-4b87-a695-ef8bb173d114', '78a9a919-e97d-4ccc-a697-3fc574d972b4']",1
c971113c-81d7-4f28-890f-c99075a5f240,ERROR,ERROR,ERROR,ERROR,1
1bb5b9b2-37cb-413f-b784-365ba666c2ab,ERROR,ERROR,ERROR,ERROR,1
bb08a913-cba2-45e7-8c08-785c8f15ccbd,Electrochemical determination of hydrogen peroxide with cytochrome c peroxidase and horse heart cytochrome c entrapped in a gelatin hydrogel,['000297962500003'],"['0106', '0306', '0104']","['b66cbcd6-4c18-44e6-8d15-c19350644585', '8e22f94d-b789-4493-a2d5-60609098b511', '5e2268bd-1928-4f13-b1b2-324ad84a255e', '468014cb-aec1-422c-9ebd-29eced8d3d29', '2399d9a6-103d-441f-ad1b-345159e5b185', '2f8db6da-f73f-47c8-9d2b-7abd37d83c12']",1
0d8393eb-fc70-472d-9f4e-36f6b5c9a917,Cerebral dopaminergic and glutamatergic transmission relate to different subjective responses of acute alcohol intake: an in vivo multimodal imaging study,['000430274800008'],"['0306', '0501']","['0bbd6912-77d5-4275-bb3f-5fa0a8d0c49f', 'a2efdc69-722f-45fe-89c3-ca554cd007c9', 'b7d3b0a5-914a-4996-8af8-f0d911325ddf', '9b0e50dd-a0ce-499f-8a43-ad207972d8f7', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '400cdfb1-243a-4a48-9da7-ea5296d057ce', '1aae6a48-5264-464f-a51d-9e4ee2bb34c5', '674fe8f7-d8ac-451a-bb86-089ecdafad57']",1
904bcd96-f08a-4bcb-8c33-8918c344932a,Healthy environment,['000325831200072'],['0207'],"['3fff8e13-1dd9-47b6-824a-728b84469cc8', 'b66cbcd6-4c18-44e6-8d15-c19350644585', '3c1da5b5-25b9-4983-b113-b32008e0a593', '9ad03911-06bf-47df-a8d0-12ef553afea7', 'd61faa3a-e1e6-4640-b1e3-17bad623ccc1', 'a02ae8c3-4212-4289-98e8-921ab993a154', '96ffb2ad-f556-4d80-bc70-514646348b01', '3f799a08-45b3-461c-bb8f-2e542bf043ae', 'a6575311-be5c-433c-a84e-6213c5e1eea5', '29fed397-add1-4738-a36f-51e37bc79a0d', 'cb091018-3d85-4cdd-b5ed-901670433e42', '36beb318-ce3d-437a-9553-f0de1c324957', '3189c95b-3a02-4675-a170-226ced93ac23', '951cc35b-08a2-48fd-b3de-800820edb225']",1
76ae16f6-417c-45ce-a6dd-9350d52a09e8,ERROR,ERROR,ERROR,ERROR,1
cc6e5d17-1145-46df-87c8-05c5e7b245de,"In vivo imaging of inhibitory, GABAergic neurons by MRI",['000307369000036'],"['0306', '0306', '0501']","['0a6089d9-d925-4a70-b726-ca5d8cbf7167', 'c20c2cd6-17bc-4a9e-b1fb-7ea088cd24d5', 'bb1c141c-b1bd-4efa-bafa-2302819d5fad', 'baa7f809-bef2-4b07-9055-0946c52e82c3', 'b9e8fc28-cf70-4903-849d-4fea0a7de8f6', '0aca3cde-29c5-4882-a8dc-a94e9c4998de', '4b4bb1a2-744d-4e85-996b-82a038784ea5', '97fa6c8e-cd2d-4da6-beb9-175902a24379']",1
0fc63100-696c-4ad2-a35b-41973a632d43,Discovery of spatially cohesive itemsets in three-dimensional protein structures,['000346629600005'],"['0306', '0501', '0303']","['c1a08c01-e79c-40ad-a60d-1b483d62d7d6', 'f16d80d9-e1e8-4c97-a4ac-8db9bb17017a', '1f0c8638-7040-4bd4-b672-09afe89ba024', 'a461c930-f4a1-4a49-b439-de5dfdbbe667', '5f7eff71-4318-4514-8003-b780e4db702e']",1
d2206068-e99f-4d87-888c-2dd64048ed31,ERROR,ERROR,ERROR,ERROR,1
b80e2063-ffe4-4ac0-a8bc-347bc2e1a54f,ERROR,ERROR,ERROR,ERROR,1
c7eb3b80-669e-4f39-96f8-72ed18ba0bc4,,[],[],"['462dbb32-a9df-41cf-be50-87cba64a0cce', '976411dc-b4b6-408d-89b8-be303fd3683c', '14ead976-8981-4140-8a19-82c4da0bd653', '98d35aad-7470-437c-a4af-5e4d7819293d', '0babca5d-bdad-4274-b495-d55a8fdc25f8']",1
d47096f5-7e97-479e-b1cf-07e61c3c9b70,The effect of apoptotic cells on virus-specific immune responses detected using IFN-gamma ELISPOT,['000279361100008'],"['0306', '0306']","['db65ee29-04fe-419e-a5b6-1c9ea5035a9b', 'f87d1ed6-d363-4926-b453-343b1a8602cf', '975d4208-fc53-4845-8c13-71774039e1cd', '4f0d1785-b300-411b-a527-e0a59ef5f8d6', '671a16d7-e1be-4288-b4d3-48c0ec022bf5', '7fc15c68-e753-4192-99c3-4f4504c945f3', '273b9981-2fe2-4969-be73-fda750732186', '8b161689-db28-432c-899b-ec3e2b27ed2a']",1
44d1002e-7485-4883-9317-9a874aa7d5c5,Fast open modification spectral library searching through approximate nearest neighbor indexing,['000447118300012'],['0306'],"['2c556ff0-737c-4d42-8088-082e5d41ea29', 'f16d80d9-e1e8-4c97-a4ac-8db9bb17017a', 'a461c930-f4a1-4a49-b439-de5dfdbbe667', 'f272a2e4-e1d2-4503-beaa-bde175e2eb8e']",1
1aadb856-e5eb-417e-a7e0-8b75bfb2e947,Evaluation of a Pan-Leishmania spliced-leader RNA detection method in human blood and experimentally infected Syrian golden hamsters,['000428608800014'],['0306'],"['d29ba93c-e7a5-4ec8-9974-cde83dcf4e7a', '6b2717e3-f52a-44c7-8538-0612dc75b2c7', '9ea1e1f8-1425-4717-b180-7daba095c0a3', '933d7007-fdc1-4643-9b9e-009e5fcb71db', '7fa79132-9121-461a-bdb9-96787ed75526', '1837462b-d8e8-4820-9c88-1d92285c1679', '140ba121-19f2-4911-b4a5-b1f5168a6da2', '2c18af7f-c7b7-4258-bbae-33746018d3ca', '8d972df6-d2b1-4605-b407-bee81cb9e00b', 'eae607ef-6f2c-4625-b72e-699d788acc50', 'e09de80d-e92f-495a-825e-a7f5d4254991', 'ffe526b7-60ad-45ed-96c1-456e183f19ad', 'b1b08ab7-7159-4470-9632-8842a0ed84b6']",1
27dc9070-197b-4b03-8c08-1a1c83ade432,ERROR,ERROR,ERROR,ERROR,1
55baaf2d-1769-49df-8dbd-294a723b1e2c,,[],[],"['976411dc-b4b6-408d-89b8-be303fd3683c', '462dbb32-a9df-41cf-be50-87cba64a0cce', '52bbb768-1074-46dc-a65f-531e27a3dd76', '98d35aad-7470-437c-a4af-5e4d7819293d']",1
0ce48060-d530-4a3e-81f8-479df30bf1e9,Experimental selection of paromomycin and miltefosine resistance in intracellular amastigotes of **Leishmania donovani** and **L. infantum**,['000335157200029'],['0306'],"['2c18af7f-c7b7-4258-bbae-33746018d3ca', '63c6120f-6d46-4c64-a5d9-ad44fdc39025', 'da35addf-6b35-4a1a-9bee-57f052eacc65', 'ca8b6d14-96c2-4894-80fc-3f4c2949f3cf', '140ba121-19f2-4911-b4a5-b1f5168a6da2', '1837462b-d8e8-4820-9c88-1d92285c1679', '8d972df6-d2b1-4605-b407-bee81cb9e00b', '99fdd179-a762-4841-a70d-ccbaf870c973', '885acffc-bdfa-46eb-bfa2-b5db266783e9']",1
04b16003-1892-4a7f-85b2-c97c59fe126a,"Integrated genomic and metabolomic profiling of ISC1, an emerging Leishmania donovani population in the Indian subcontinent",['000453654100023'],[],"['9202dacd-3a1c-4562-a06e-5fa288f19095', '65f3a666-1e07-4486-b6ec-e3d7f3079cf9', '4951bbd7-ce29-45ca-8815-15a3c1ab2304', '25fa5ce3-6f59-4939-a188-ec0a622668a9', 'f16d80d9-e1e8-4c97-a4ac-8db9bb17017a', 'a461c930-f4a1-4a49-b439-de5dfdbbe667', 'ca8b6d14-96c2-4894-80fc-3f4c2949f3cf', 'd6c7f36a-cb97-41a4-8b36-2aa819468aa7', '2ae3e0a7-de4a-45de-81ab-7b4bbd0123b8', '985bae92-480d-4fa8-a394-6d3e3ad137b4', 'ad9c9d34-bac3-4a44-a9de-3be5e473fd31', '42b5b5bd-163c-4f70-8fdc-9d39c020a1bc', 'c2c2c2f6-e502-4f86-9069-41548999f686', 'e2994f88-8796-42f6-8db4-04a2fd2db387']",1
97a6c92c-707f-4b45-8f16-169743fe47ff,A biosensor fabricated by incorporation of a redox mediator into a carbon nanotube/nafion composite for tyrosinase immobilization,['000311823200025'],['0104'],"['fd978f29-512d-4df4-8666-a9ebe3a6fde0', '4b0f4bad-dcd9-4fa5-a1a4-4fe09c7aeb1c', 'b66cbcd6-4c18-44e6-8d15-c19350644585']",1
e8dceddd-9614-4a4a-89d4-95ea6583b389,ERROR,ERROR,ERROR,ERROR,1
da1a2a2a-d3de-4f20-a8de-4adf70c68469,Reproducibility of rapid short echo time CSI at 3 tesla for clinical applications,['000314180400020'],['0306'],"['f1cbcb55-7b89-4ab9-ba8d-05a6b20dc51e', '90d6e87b-dbcf-4cdb-8b1a-89b0a3514b6e', '9a57a4e0-f88e-4d7b-8425-01b0ede1c747', 'fcb82cce-1a11-46b4-b59e-5f03c5aabb42', 'f7064d30-7f08-4aaf-bd88-8675f490852c', '4a5d5941-b361-4d41-9160-2e8b68fc127e', '7e030a55-9c17-4966-8d80-f3e152366f6e', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '6474df2a-0b17-4526-8315-265b586ed4fa', '6f096078-6b3c-458e-b375-a1983aa4ac00', '9c3809d0-4f1a-4e94-86b4-2a0e4d2851e0', '623d58f2-a64d-42f8-b401-f3b065f3c8e3']",1
14a5d947-6a21-4a27-9fc7-1fbdc5504519,MRI assessment of blood outgrowth endothelial cell homing using cationic magnetoliposomes,['000290366600008'],['0306'],"['24471201-f505-4ddd-b53e-ab5393c0d8a4', '0ecbeca2-babd-406d-85b4-b52248b29d8c', '45ca52c7-065c-4548-96ba-9581ddc24301', '5164d8bb-dc48-4cdb-b87b-d2c36688abe8', 'a7c3859d-0ce6-487a-830c-e4a5386a4161', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '60a7f5cf-6ef5-401e-8b28-1509a071d0f8', '167fdc2b-992b-4531-85f9-f340e2e24d1c', 'dbcb84f8-353c-407e-a245-58fb888a8961']",1
7d695815-565e-4913-b9d0-6203fdae71ad,Combined enzymatic degradation of proteoglycans and collagen significantly alters intratissue strains in articular cartilage during cyclic compression,['000483637900041'],['0306'],"['4fbf6a43-fe16-47a0-a0d0-02fd74273275', '4a804a16-309c-4fe6-a68d-375a6b704d63', '92fc5c63-363c-4a74-a64a-1ea451dae7b9', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '83d887bf-c720-4eeb-baf4-a05267468ff3', '3aa8fa55-d40a-4507-b956-2ba34e806bde', 'a40a3fdc-290a-42de-b753-4236a36b84ec', 'a8606c7e-c58f-4747-8dc8-bebbb521f373']",1
f7020b78-238c-4a79-aeac-b105c0d369a3,Controlling and monitoring stem cell safety in vivo in an experimental rodent model,['000343314400004'],"['0306', '0306', '0306', '0306']","['bcd2ae63-b7e9-444d-9c56-889986b4fbf5', '5c44e985-2282-4c60-afde-1a774f871838', '45ca52c7-065c-4548-96ba-9581ddc24301', '5164d8bb-dc48-4cdb-b87b-d2c36688abe8', 'fdc620fc-f96e-4bbd-b019-8477d8379f42', '444f4150-f221-4d88-904c-85432b9e4196', '92c369e3-ff5b-44d0-aa49-26c122a4ee27', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', 'cffc515b-9c99-49a5-8d1a-c30ff97f45cf', '71af5469-dfc7-4549-a304-602b649ba6e5', 'c8313820-a4dc-489d-ad1c-ef7801c792b9', '76cf19f7-2625-47e0-a101-ee198f7857aa', '49304877-b639-4e2a-9880-7c19517036a1', '05f36cdd-a060-4d8e-abd2-f37c980e04b5']",1
29917e24-84c7-4fa3-a42b-2316f421b951,Distributed LCMV beamforming in wireless sensor networks with node-specific desired signals,['000296062403021'],[],"['29db9c55-d2ab-4f3b-bbb6-78dca4944aa5', '6aaad620-7679-46e2-bbac-6ef7100b9a5f']",1
284daa43-f845-4a55-9fe8-9f3c80b2ae57,Clinical Metabolomics and Glaucoma,['000418642300001'],['0306'],"['52f7d487-9d1c-4130-889c-e344ddb215f0', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', 'f156c410-d64f-4225-9da1-242c4a1cf631', '28c2fa38-1abf-4217-bed9-bd44df1c9183', 'b8b0ec6b-e473-4ca1-bbca-f006de2a350a']",1
0b39842c-cf84-4ba9-a14f-561023d7b287,Creating a robust framework for the analysis of cryopreserved samples in quantitative immunological experiments,['000319542000009'],"['0306', '0306']","['db65ee29-04fe-419e-a5b6-1c9ea5035a9b', '975d4208-fc53-4845-8c13-71774039e1cd', '7fc15c68-e753-4192-99c3-4f4504c945f3', '273b9981-2fe2-4969-be73-fda750732186', 'e46ae80f-f0a1-400d-8ac0-c3b84204a124']",1
7ad51fa5-4d72-41e5-b8de-e77df217df0c,The interplay of top-down focal attention and the cortical tracking of speech.,[],[],"['4a8fe3be-4efa-4bee-87f7-bf90880b3ab3', '3d6d95c0-2e47-4843-ab4c-aeb7c528babe']",1
670bbdba-a2b9-4e64-bb0c-bc54a41ce8fd,Performant mutation identification using targeted next-generation sequencing of 14 thoracic aortic aneurysm genes,['000358376600010'],['0306'],"['e414c76f-ecaf-4e5c-a07f-c601dbaf8807', 'ae2d393a-c25d-4a1a-90e6-2e56be1bbca6', '54dab2f2-3b22-4d98-96ae-6436c711c41f', '2fbb67e9-f63e-4b8f-b27f-9f9efd2c9c32', '3264496f-7b67-4279-8725-f3ba49150961', '0a244ff2-18f9-44ea-9ce7-ce823d416ca8', '976411dc-b4b6-408d-89b8-be303fd3683c', 'be8c927d-b4b1-4cff-81c7-f8523768da99', 'e0ec76b8-5327-43fd-92b0-93d4b48330ae', 'd82d942f-fceb-4d59-a330-4b0d1a007191', '4eebab5c-a02d-4a33-bf39-f438097d5663', '8a715c10-b8cd-4046-a9dc-399198c8d8b4', '66673620-5df7-4a52-b1ea-b5872e21a0dc', 'b68881c4-8317-4d0f-a04f-10151231876b', '150f312a-7b8a-4238-9960-38fb2be59706', '1f1e6e44-72b6-454a-a221-8c0f2a43e021']",1
1c7ed8b3-0783-45c3-b9b1-27e3fa15e0d6,ERROR,ERROR,ERROR,ERROR,1
eac723c8-d86a-4b1c-b218-b97b1d081507,Tensor-Based Method for Residual Water Suppression in H-1 Magnetic Resonance Spectroscopic Imaging,['000456915400029'],['0306'],"['f1cbcb55-7b89-4ab9-ba8d-05a6b20dc51e', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '116c1eab-b27b-415d-884c-7c97c4c7af19', '7e030a55-9c17-4966-8d80-f3e152366f6e', '68b43a35-eec6-432b-99ab-a2ff611f92d3', '0ab004db-acd9-4994-a529-9168573264f9']",1
e26682e3-1bc6-497c-8c82-9e67b2dc8b37,ERROR,ERROR,ERROR,ERROR,1
008924e7-a303-4c9e-a39f-e43fe615541e,Development of Superparamagnetic Nanoparticles Coated with Polyacrylic Acid and Aluminum Hydroxide as an Efficient Contrast Agent for Multimodal Imaging.,['000502271700121'],['0104'],"['ec28c185-1ff2-45eb-9f51-f724b283c482', '3a473104-e119-438e-8557-a6f5c7288fd9', '400cdfb1-243a-4a48-9da7-ea5296d057ce', 'b56b779a-64e0-4f62-999c-6a7816ba2050', '92fc5c63-363c-4a74-a64a-1ea451dae7b9', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', 'a9beb51e-5ddf-474d-bcf0-41eabe14d75c', 'c499f682-34c3-412c-9892-6d6b201ab052', '2fc43b7e-440c-4f7e-b2c1-fac3c82bc34f', 'f2dd2ee3-a17d-4fc2-9232-af0712c81cbe']",1
349e28d2-4f3d-4e8b-81e1-886a09d9984b,A new opportunity for biomagnetic monitoring of particulate pollution in an urban environment using tree branches,['000444659400017'],"['0207', '0105']","['6f048f89-16b9-4873-b958-10877ea53e1d', '6d90b544-9be1-471b-9fa0-210b9e19c994', '1d8c0ef9-90f6-4f47-bb2d-897d66809b06', '893af2d3-52fe-4490-b70b-dde7380966f1', 'b66cbcd6-4c18-44e6-8d15-c19350644585', '784cf527-9506-452b-b369-370e73475e92']",1
061a3eb7-a286-4beb-ac86-4f1f5d422ac6,ERROR,ERROR,ERROR,ERROR,1
c24301f5-4a87-4dcc-be9c-b62f85e0db2b,Bioluminescence imaging of fungal biofilm development in live animals,['000328378700014'],[],"['5164d8bb-dc48-4cdb-b87b-d2c36688abe8', '46f651d9-2923-4b4b-9fcd-b72f050022b2', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', 'a8412cf4-ff7f-44aa-9604-95396d067da1', 'dbf83cfc-0a24-4975-bdc2-34b4bc96c7ed']",1
8d0c920d-9da4-48fe-b61f-48d1539bf9aa,Effect of Channel Envelope Synchrony on Interaural Time Difference Sensitivity in Bilateral Cochlear Implant Listeners,['000357266500008'],['0306'],"['4a8fe3be-4efa-4bee-87f7-bf90880b3ab3', '826d47a5-54d6-4372-a5aa-985b329f75bf', 'bc41915b-0c67-4299-acf6-5742b7465c2c', '6887b06f-b005-43e5-9a16-f68a486b853d', 'c0ba12c9-e49f-4466-94ff-f645921ea78c']",1
b6d3093a-b92b-4551-ae8b-09897a9ec10b,Unsupervised quality assessment of mass spectrometry proteomics experiments by multivariate quality control metrics,['000373519900019'],['0306'],"['2c556ff0-737c-4d42-8088-082e5d41ea29', 'f16d80d9-e1e8-4c97-a4ac-8db9bb17017a', '4e216c9f-c254-48ed-a5ab-78ddd8dfff58', 'a461c930-f4a1-4a49-b439-de5dfdbbe667', 'b33e485c-add9-42d3-863e-dae8458ae4e7']",1
a6acd1cc-6bc2-4aac-9de7-b71b2056c136,Body distribution of SiO2-Fe3O4 core-shell nanoparticles after intravenous injection and intratracheal instillation,['000372756300006'],['0305'],"['0854d468-6440-4c1d-9d49-9580aa77fb55', '004f4eb5-a728-4ca3-9167-8eafd6b65a34', '90332137-fbf1-403c-9b6c-8809c1d65024', '7cd80cd7-8240-40a7-8c3a-ca2b8d4fd9fc', '6f90c729-6efb-4021-aa5a-34c9f93f1c9b', 'f554927d-879b-4c44-8bcf-3befc720e179', 'bced6caa-8e01-4bdf-aaed-1d95cf2eb0c1', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '085a0d42-89cf-4a3b-9b7a-51e975e13966', '133e1ebd-d13b-4ef4-983d-03354fc561cd', '3fea4acf-0f9e-4add-9f82-c9c9b805bfc1', '99bba08b-56e4-410c-9935-16813cd7b309', 'cb4ebdc8-e007-4f36-9a6e-ac7d003b820e', 'ff5d7a89-4efb-47d7-b0ee-8bdb585492ae']",1
